Tahun,Bulan,Hari,Tanggal,Pajak
2006,1,11,2006-01-11,508933340.0
2006,1,12,2006-01-12,530908220.0
2006,1,13,2006-01-13,553542140.0
2006,1,14,2006-01-14,576874560.0
2006,1,15,2006-01-15,600947500.0
2006,1,16,2006-01-16,625805600.0
2006,1,17,2006-01-17,651496600.0
2006,1,18,2006-01-18,678071100.0
2006,1,19,2006-01-19,705583500.0
2006,1,20,2006-01-20,734091460.0
2006,1,21,2006-01-21,763656600.0
2006,1,22,2006-01-22,794344700.0
2006,1,23,2006-01-23,826226100.0
2006,1,24,2006-01-24,859375550.0
2006,1,25,2006-01-25,893872640.0
2006,1,26,2006-01-26,929802600.0
2006,1,27,2006-01-27,967255740.0
2006,1,28,2006-01-28,1006328260.0
2006,1,29,2006-01-29,1047121800.0
2006,1,30,2006-01-30,1089744500.0
2006,1,31,2006-01-31,1134310400.0
2006,2,1,2006-02-01,444634720.0
2006,2,2,2006-02-02,466816930.0
2006,2,3,2006-02-03,489526180.0
2006,2,4,2006-02-04,512793380.0
2006,2,5,2006-02-05,536651360.0
2006,2,6,2006-02-06,561135100.0
2006,2,7,2006-02-07,586281340.0
2006,2,8,2006-02-08,612129300.0
2006,2,9,2006-02-09,638720450.0
2006,2,10,2006-02-10,666099100.0
2006,2,11,2006-02-11,694312200.0
2006,2,12,2006-02-12,723409660.0
2006,2,13,2006-02-13,753445000.0
2006,2,14,2006-02-14,784474750.0
2006,2,15,2006-02-15,816559550.0
2006,2,16,2006-02-16,849763900.0
2006,2,17,2006-02-17,884156700.0
2006,2,18,2006-02-18,919811260.0
2006,2,19,2006-02-19,956806140.0
2006,2,20,2006-02-20,995224770.0
2006,2,21,2006-02-21,1035156500.0
2006,2,22,2006-02-22,1076696000.0
2006,2,23,2006-02-23,1119945100.0
2006,2,24,2006-02-24,1165011200.0
2006,2,25,2006-02-25,1212009000.0
2006,2,26,2006-02-26,1261060400.0
2006,2,27,2006-02-27,1312294500.0
2006,2,28,2006-02-28,1365847700.0
2006,3,1,2006-03-01,433733470.0
2006,3,2,2006-03-02,454055870.0
2006,3,3,2006-03-03,474905470.0
2006,3,4,2006-03-04,496313300.0
2006,3,5,2006-03-05,518312320.0
2006,3,6,2006-03-06,540937660.0
2006,3,7,2006-03-07,564226240.0
2006,3,8,2006-03-08,588217860.0
2006,3,9,2006-03-09,612954560.0
2006,3,10,2006-03-10,638480960.0
2006,3,11,2006-03-11,664844900.0
2006,3,12,2006-03-12,692097340.0
2006,3,13,2006-03-13,720292400.0
2006,3,14,2006-03-14,749488060.0
2006,3,15,2006-03-15,779746000.0
2006,3,16,2006-03-16,811131970.0
2006,3,17,2006-03-17,843716350.0
2006,3,18,2006-03-18,877574100.0
2006,3,19,2006-03-19,912785100.0
2006,3,20,2006-03-20,949434560.0
2006,3,21,2006-03-21,987613100.0
2006,3,22,2006-03-22,1027417300.0
2006,3,23,2006-03-23,1068949600.0
2006,3,24,2006-03-24,1112318700.0
2006,3,25,2006-03-25,1157639800.0
2006,3,26,2006-03-26,1205034400.0
2006,3,27,2006-03-27,1254629900.0
2006,3,28,2006-03-28,1306560000.0
2006,3,29,2006-03-29,1360964200.0
2006,3,30,2006-03-30,1417986600.0
2006,3,31,2006-03-31,1477775500.0
2006,4,1,2006-04-01,526997820.0
2006,4,2,2006-04-02,550458800.0
2006,4,3,2006-04-03,574582340.0
2006,4,4,2006-04-04,599407700.0
2006,4,5,2006-04-05,624976500.0
2006,4,6,2006-04-06,651333400.0
2006,4,7,2006-04-07,678525700.0
2006,4,8,2006-04-08,706603700.0
2006,4,9,2006-04-09,735621250.0
2006,4,10,2006-04-10,765635650.0
2006,4,11,2006-04-11,796707900.0
2006,4,12,2006-04-12,828903230.0
2006,4,13,2006-04-13,862291140.0
2006,4,14,2006-04-14,896946000.0
2006,4,15,2006-04-15,932946600.0
2006,4,16,2006-04-16,970377540.0
2006,4,17,2006-04-17,1009328830.0
2006,4,18,2006-04-18,1049896400.0
2006,4,19,2006-04-19,1092181900.0
2006,4,20,2006-04-20,1136294100.0
2006,4,21,2006-04-21,1182347900.0
2006,4,22,2006-04-22,1230464900.0
2006,4,23,2006-04-23,1280773600.0
2006,4,24,2006-04-24,1333409900.0
2006,4,25,2006-04-25,1388515300.0
2006,4,26,2006-04-26,1446238500.0
2006,4,27,2006-04-27,1506732300.0
2006,4,28,2006-04-28,1570155300.0
2006,4,29,2006-04-29,1636668900.0
2006,4,30,2006-04-30,1706435300.0
2006,5,1,2006-05-01,565320100.0
2006,5,2,2006-05-02,589502800.0
2006,5,3,2006-05-03,614425800.0
2006,5,4,2006-05-04,640133800.0
2006,5,5,2006-05-05,666674050.0
2006,5,6,2006-05-06,694096960.0
2006,5,7,2006-05-07,722456300.0
2006,5,8,2006-05-08,751809300.0
2006,5,9,2006-05-09,782217300.0
2006,5,10,2006-05-10,813745300.0
2006,5,11,2006-05-11,846463100.0
2006,5,12,2006-05-12,880444900.0
2006,5,13,2006-05-13,915770000.0
2006,5,14,2006-05-14,952522560.0
2006,5,15,2006-05-15,990792770.0
2006,5,16,2006-05-16,1030676350.0
2006,5,17,2006-05-17,1072275200.0
2006,5,18,2006-05-18,1115696900.0
2006,5,19,2006-05-19,1161056600.0
2006,5,20,2006-05-20,1208475000.0
2006,5,21,2006-05-21,1258079200.0
2006,5,22,2006-05-22,1310003600.0
2006,5,23,2006-05-23,1364387300.0
2006,5,24,2006-05-24,1421376100.0
2006,5,25,2006-05-25,1481119100.0
2006,5,26,2006-05-26,1543770000.0
2006,5,27,2006-05-27,1609483000.0
2006,5,28,2006-05-28,1678412000.0
2006,5,29,2006-05-29,1750707800.0
2006,5,30,2006-05-30,1826513900.0
2006,5,31,2006-05-31,1905961300.0
2006,6,1,2006-06-01,673852540.0
2006,6,2,2006-06-02,701845760.0
2006,6,3,2006-06-03,730764300.0
2006,6,4,2006-06-04,760664500.0
2006,6,5,2006-06-05,791606300.0
2006,6,6,2006-06-06,823653700.0
2006,6,7,2006-06-07,856875200.0
2006,6,8,2006-06-08,891343360.0
2006,6,9,2006-06-09,927136400.0
2006,6,10,2006-06-10,964336830.0
2006,6,11,2006-06-11,1003033300.0
2006,6,12,2006-06-12,1043319800.0
2006,6,13,2006-06-13,1085296900.0
2006,6,14,2006-06-14,1129071000.0
2006,6,15,2006-06-15,1174755700.0
2006,6,16,2006-06-16,1222470900.0
2006,6,17,2006-06-17,1272343600.0
2006,6,18,2006-06-18,1324507800.0
2006,6,19,2006-06-19,1379103600.0
2006,6,20,2006-06-20,1436278700.0
2006,6,21,2006-06-21,1496185700.0
2006,6,22,2006-06-22,1558983200.0
2006,6,23,2006-06-23,1624832300.0
2006,6,24,2006-06-24,1693897900.0
2006,6,25,2006-06-25,1766343700.0
2006,6,26,2006-06-26,1842330500.0
2006,6,27,2006-06-27,1922012800.0
2006,6,28,2006-06-28,2005534100.0
2006,6,29,2006-06-29,2093020000.0
2006,6,30,2006-06-30,2184573200.0
2006,7,1,2006-07-01,709684800.0
2006,7,2,2006-07-02,738594050.0
2006,7,3,2006-07-03,768529600.0
2006,7,4,2006-07-04,799554700.0
2006,7,5,2006-07-05,831736900.0
2006,7,6,2006-07-06,865148350.0
2006,7,7,2006-07-07,899865860.0
2006,7,8,2006-07-08,935971400.0
2006,7,9,2006-07-09,973552300.0
2006,7,10,2006-07-10,1012701700.0
2006,7,11,2006-07-11,1053518660.0
2006,7,12,2006-07-12,1096108200.0
2006,7,13,2006-07-13,1140581600.0
2006,7,14,2006-07-14,1187057300.0
2006,7,15,2006-07-15,1235659600.0
2006,7,16,2006-07-16,1286519400.0
2006,7,17,2006-07-17,1339774000.0
2006,7,18,2006-07-18,1395566100.0
2006,7,19,2006-07-19,1454043400.0
2006,7,20,2006-07-20,1515358100.0
2006,7,21,2006-07-21,1579664400.0
2006,7,22,2006-07-22,1647117000.0
2006,7,23,2006-07-23,1717869000.0
2006,7,24,2006-07-24,1792068200.0
2006,7,25,2006-07-25,1869852400.0
2006,7,26,2006-07-26,1951345800.0
2006,7,27,2006-07-27,2036650600.0
2006,7,28,2006-07-28,2125842400.0
2006,7,29,2006-07-29,2218959600.0
2006,7,30,2006-07-30,2315995600.0
2006,7,31,2006-07-31,2416886000.0
2006,8,1,2006-08-01,786150500.0
2006,8,2,2006-08-02,817820700.0
2006,8,3,2006-08-03,850691200.0
2006,8,4,2006-08-04,884836800.0
2006,8,5,2006-08-05,920337540.0
2006,8,6,2006-08-06,957278700.0
2006,8,7,2006-08-07,995750900.0
2006,8,8,2006-08-08,1035850900.0
2006,8,9,2006-08-09,1077681400.0
2006,8,10,2006-08-10,1121351300.0
2006,8,11,2006-08-11,1166975900.0
2006,8,12,2006-08-12,1214677200.0
2006,8,13,2006-08-13,1264583700.0
2006,8,14,2006-08-14,1316829800.0
2006,8,15,2006-08-15,1371555800.0
2006,8,16,2006-08-16,1428907900.0
2006,8,17,2006-08-17,1489035900.0
2006,8,18,2006-08-18,1552093000.0
2006,8,19,2006-08-19,1618233700.0
2006,8,20,2006-08-20,1687611100.0
2006,8,21,2006-08-21,1760374400.0
2006,8,22,2006-08-22,1836665100.0
2006,8,23,2006-08-23,1916611600.0
2006,8,24,2006-08-24,2000324000.0
2006,8,25,2006-08-25,2087887100.0
2006,8,26,2006-08-26,2179352800.0
2006,8,27,2006-08-27,2274730200.0
2006,8,28,2006-08-28,2373976000.0
2006,8,29,2006-08-29,2476983300.0
2006,8,30,2006-08-30,2583572500.0
2006,8,31,2006-08-31,2693478000.0
2006,9,1,2006-09-01,917325000.0
2006,9,2,2006-09-02,954132030.0
2006,9,3,2006-09-03,992418500.0
2006,9,4,2006-09-04,1032277250.0
2006,9,5,2006-09-05,1073807700.0
2006,9,6,2006-09-06,1117115400.0
2006,9,7,2006-09-07,1162312100.0
2006,9,8,2006-09-08,1209516800.0
2006,9,9,2006-09-09,1258854900.0
2006,9,10,2006-09-10,1310458900.0
2006,9,11,2006-09-11,1364467800.0
2006,9,12,2006-09-12,1421027100.0
2006,9,13,2006-09-13,1480288300.0
2006,9,14,2006-09-14,1542407700.0
2006,9,15,2006-09-15,1607545600.0
2006,9,16,2006-09-16,1675865000.0
2006,9,17,2006-09-17,1747527800.0
2006,9,18,2006-09-18,1822693800.0
2006,9,19,2006-09-19,1901516200.0
2006,9,20,2006-09-20,1984137100.0
2006,9,21,2006-09-21,2070681900.0
2006,9,22,2006-09-22,2161252900.0
2006,9,23,2006-09-23,2255919900.0
2006,9,24,2006-09-24,2354713600.0
2006,9,25,2006-09-25,2457614600.0
2006,9,26,2006-09-26,2564539600.0
2006,9,27,2006-09-27,2675334000.0
2006,9,28,2006-09-28,2789758500.0
2006,9,29,2006-09-29,2907479300.0
2006,9,30,2006-09-30,3028059600.0
2006,10,1,2006-10-01,948793660.0
2006,10,2,2006-10-02,986925250.0
2006,10,3,2006-10-03,1026670400.0
2006,10,4,2006-10-04,1068131000.0
2006,10,5,2006-10-05,1111414900.0
2006,10,6,2006-10-06,1156636500.0
2006,10,7,2006-10-07,1203916700.0
2006,10,8,2006-10-08,1253382900.0
2006,10,9,2006-10-09,1305167900.0
2006,10,10,2006-10-10,1359411500.0
2006,10,11,2006-10-11,1416257900.0
2006,10,12,2006-10-12,1475855700.0
2006,10,13,2006-10-13,1538357100.0
2006,10,14,2006-10-14,1603915000.0
2006,10,15,2006-10-15,1672681100.0
2006,10,16,2006-10-16,1744803300.0
2006,10,17,2006-10-17,1820421500.0
2006,10,18,2006-10-18,1899662800.0
2006,10,19,2006-10-19,1982636800.0
2006,10,20,2006-10-20,2069427000.0
2006,10,21,2006-10-21,2160084000.0
2006,10,22,2006-10-22,2254616800.0
2006,10,23,2006-10-23,2352982300.0
2006,10,24,2006-10-24,2455074600.0
2006,10,25,2006-10-25,2560714500.0
2006,10,26,2006-10-26,2669639200.0
2006,10,27,2006-10-27,2781493200.0
2006,10,28,2006-10-28,2895822000.0
2006,10,29,2006-10-29,3012071400.0
2006,10,30,2006-10-30,3129587700.0
2006,10,31,2006-10-31,3247627000.0
2006,11,1,2006-11-01,1096303400.0
2006,11,2,2006-11-02,1140617200.0
2006,11,3,2006-11-03,1186890200.0
2006,11,4,2006-11-04,1235244900.0
2006,11,5,2006-11-05,1285811100.0
2006,11,6,2006-11-06,1338724700.0
2006,11,7,2006-11-07,1394128600.0
2006,11,8,2006-11-08,1452171400.0
2006,11,9,2006-11-09,1513007100.0
2006,11,10,2006-11-10,1576793500.0
2006,11,11,2006-11-11,1643691600.0
2006,11,12,2006-11-12,1713862900.0
2006,11,13,2006-11-13,1787467100.0
2006,11,14,2006-11-14,1864657900.0
2006,11,15,2006-11-15,1945579800.0
2006,11,16,2006-11-16,2030362100.0
2006,11,17,2006-11-17,2119113600.0
2006,11,18,2006-11-18,2211912700.0
2006,11,19,2006-11-19,2308802000.0
2006,11,20,2006-11-20,2409775600.0
2006,11,21,2006-11-21,2514770400.0
2006,11,22,2006-11-22,2623652900.0
2006,11,23,2006-11-23,2736209400.0
2006,11,24,2006-11-24,2852135200.0
2006,11,25,2006-11-25,2971026200.0
2006,11,26,2006-11-26,3092371000.0
2006,11,27,2006-11-27,3215554000.0
2006,11,28,2006-11-28,3339856100.0
2006,11,29,2006-11-29,3464467000.0
2006,11,30,2006-11-30,3588502300.0
2006,12,1,2006-12-01,1127294600.0
2006,12,2,2006-12-02,1173247600.0
2006,12,3,2006-12-03,1221306100.0
2006,12,4,2006-12-04,1271599700.0
2006,12,5,2006-12-05,1324264100.0
2006,12,6,2006-12-06,1379440300.0
2006,12,7,2006-12-07,1437274200.0
2006,12,8,2006-12-08,1497916000.0
2006,12,9,2006-12-09,1561517600.0
2006,12,10,2006-12-10,1628231700.0
2006,12,11,2006-12-11,1698208500.0
2006,12,12,2006-12-12,1771592800.0
2006,12,13,2006-12-13,1848518900.0
2006,12,14,2006-12-14,1929107500.0
2006,12,15,2006-12-15,2013458000.0
2006,12,16,2006-12-16,2101641500.0
2006,12,17,2006-12-17,2193692400.0
2006,12,18,2006-12-18,2289599000.0
2006,12,19,2006-12-19,2389294000.0
2006,12,20,2006-12-20,2492642300.0
2006,12,21,2006-12-21,2599431700.0
2006,12,22,2006-12-22,2709363200.0
2006,12,23,2006-12-23,2822041900.0
2006,12,24,2006-12-24,2936973000.0
2006,12,25,2006-12-25,3053560800.0
2006,12,26,2006-12-26,3171114500.0
2006,12,27,2006-12-27,3288859400.0
2006,12,28,2006-12-28,3405953300.0
2006,12,29,2006-12-29,3521512700.0
2006,12,30,2006-12-30,3634642000.0
2006,12,31,2006-12-31,3744469800.0
2007,1,1,2007-01-01,374484540.0
2007,1,2,2007-01-02,393151260.0
2007,1,3,2007-01-03,412261950.0
2007,1,4,2007-01-04,431842700.0
2007,1,5,2007-01-05,451921180.0
2007,1,6,2007-01-06,472526720.0
2007,1,7,2007-01-07,493690430.0
2007,1,8,2007-01-08,515445250.0
2007,1,9,2007-01-09,537826300.0
2007,1,10,2007-01-10,560870700.0
2007,1,11,2007-01-11,584618100.0
2007,1,12,2007-01-12,609110600.0
2007,1,13,2007-01-13,634393200.0
2007,1,14,2007-01-14,660513700.0
2007,1,15,2007-01-15,687523100.0
2007,1,16,2007-01-16,715475700.0
2007,1,17,2007-01-17,744429500.0
2007,1,18,2007-01-18,774446460.0
2007,1,19,2007-01-19,805592500.0
2007,1,20,2007-01-20,837938300.0
2007,1,21,2007-01-21,871558700.0
2007,1,22,2007-01-22,906534000.0
2007,1,23,2007-01-23,942949570.0
2007,1,24,2007-01-24,980896200.0
2007,1,25,2007-01-25,1020470340.0
2007,1,26,2007-01-26,1061774700.0
2007,1,27,2007-01-27,1104918000.0
2007,1,28,2007-01-28,1150015400.0
2007,1,29,2007-01-29,1197187600.0
2007,1,30,2007-01-30,1246561800.0
2007,1,31,2007-01-31,1298271200.0
2007,2,1,2007-02-01,517560260.0
2007,2,2,2007-02-02,541781250.0
2007,2,3,2007-02-03,566631800.0
2007,2,4,2007-02-04,592148860.0
2007,2,5,2007-02-05,618371800.0
2007,2,6,2007-02-06,645342460.0
2007,2,7,2007-02-07,673105300.0
2007,2,8,2007-02-08,701707500.0
2007,2,9,2007-02-09,731199360.0
2007,2,10,2007-02-10,761634300.0
2007,2,11,2007-02-11,793069440.0
2007,2,12,2007-02-12,825565440.0
2007,2,13,2007-02-13,859187140.0
2007,2,14,2007-02-14,894003650.0
2007,2,15,2007-02-15,930088700.0
2007,2,16,2007-02-16,967521000.0
2007,2,17,2007-02-17,1006384500.0
2007,2,18,2007-02-18,1046768640.0
2007,2,19,2007-02-19,1088768900.0
2007,2,20,2007-02-20,1132487000.0
2007,2,21,2007-02-21,1178031500.0
2007,2,22,2007-02-22,1225517600.0
2007,2,23,2007-02-23,1275067300.0
2007,2,24,2007-02-24,1326810600.0
2007,2,25,2007-02-25,1380885200.0
2007,2,26,2007-02-26,1437435900.0
2007,2,27,2007-02-27,1496614800.0
2007,2,28,2007-02-28,1558581600.0
2007,3,1,2007-03-01,499731940.0
2007,3,2,2007-03-02,521948670.0
2007,3,3,2007-03-03,544794240.0
2007,3,4,2007-03-04,568306200.0
2007,3,5,2007-03-05,592524000.0
2007,3,6,2007-03-06,617490050.0
2007,3,7,2007-03-07,643249150.0
2007,3,8,2007-03-08,669849200.0
2007,3,9,2007-03-09,697341300.0
2007,3,10,2007-03-10,725779900.0
2007,3,11,2007-03-11,755222900.0
2007,3,12,2007-03-12,785732350.0
2007,3,13,2007-03-13,817374300.0
2007,3,14,2007-03-14,850219100.0
2007,3,15,2007-03-15,884342000.0
2007,3,16,2007-03-16,919823170.0
2007,3,17,2007-03-17,956748160.0
2007,3,18,2007-03-18,995207900.0
2007,3,19,2007-03-19,1035299100.0
2007,3,20,2007-03-20,1077125000.0
2007,3,21,2007-03-21,1120794500.0
2007,3,22,2007-03-22,1166423300.0
2007,3,23,2007-03-23,1214133500.0
2007,3,24,2007-03-24,1264053200.0
2007,3,25,2007-03-25,1316317400.0
2007,3,26,2007-03-26,1371066600.0
2007,3,27,2007-03-27,1428446000.0
2007,3,28,2007-03-28,1488605600.0
2007,3,29,2007-03-29,1551697700.0
2007,3,30,2007-03-30,1617875800.0
2007,3,31,2007-03-31,1687292200.0
2007,4,1,2007-04-01,601670140.0
2007,4,2,2007-04-02,627372350.0
2007,4,3,2007-04-03,653864060.0
2007,4,4,2007-04-04,681192640.0
2007,4,5,2007-04-05,709408640.0
2007,4,6,2007-04-06,738565800.0
2007,4,7,2007-04-07,768721540.0
2007,4,8,2007-04-08,799936960.0
2007,4,9,2007-04-09,832277300.0
2007,4,10,2007-04-10,865812160.0
2007,4,11,2007-04-11,900615800.0
2007,4,12,2007-04-12,936767600.0
2007,4,13,2007-04-13,974351940.0
2007,4,14,2007-04-14,1013458900.0
2007,4,15,2007-04-15,1054184600.0
2007,4,16,2007-04-16,1096630900.0
2007,4,17,2007-04-17,1140906800.0
2007,4,18,2007-04-18,1187126800.0
2007,4,19,2007-04-19,1235413600.0
2007,4,20,2007-04-20,1285896000.0
2007,4,21,2007-04-21,1338709200.0
2007,4,22,2007-04-22,1393996300.0
2007,4,23,2007-04-23,1451905700.0
2007,4,24,2007-04-24,1512591600.0
2007,4,25,2007-04-25,1576213400.0
2007,4,26,2007-04-26,1642933600.0
2007,4,27,2007-04-27,1712915800.0
2007,4,28,2007-04-28,1786323100.0
2007,4,29,2007-04-29,1863314000.0
2007,4,30,2007-04-30,1944039400.0
2007,5,1,2007-05-01,639739140.0
2007,5,2,2007-05-02,666282750.0
2007,5,3,2007-05-03,693707000.0
2007,5,4,2007-05-04,722065660.0
2007,5,5,2007-05-05,751415800.0
2007,5,6,2007-05-06,781818430.0
2007,5,7,2007-05-07,813338700.0
2007,5,8,2007-05-08,846045800.0
2007,5,9,2007-05-09,880014100.0
2007,5,10,2007-05-10,915322300.0
2007,5,11,2007-05-11,952054800.0
2007,5,12,2007-05-12,990301300.0
2007,5,13,2007-05-13,1030157440.0
2007,5,14,2007-05-14,1071724500.0
2007,5,15,2007-05-15,1115110400.0
2007,5,16,2007-05-16,1160429400.0
2007,5,17,2007-05-17,1207802500.0
2007,5,18,2007-05-18,1257356700.0
2007,5,19,2007-05-19,1309225900.0
2007,5,20,2007-05-20,1363549200.0
2007,5,21,2007-05-21,1420472200.0
2007,5,22,2007-05-22,1480144500.0
2007,5,23,2007-05-23,1542719400.0
2007,5,24,2007-05-24,1608352000.0
2007,5,25,2007-05-25,1677196900.0
2007,5,26,2007-05-26,1749405600.0
2007,5,27,2007-05-27,1825122400.0
2007,5,28,2007-05-28,1904480600.0
2007,5,29,2007-05-29,1987596400.0
2007,5,30,2007-05-30,2074562600.0
2007,5,31,2007-05-31,2165440500.0
2007,6,1,2007-06-01,757065900.0
2007,6,2,2007-06-02,787876500.0
2007,6,3,2007-06-03,819785340.0
2007,6,4,2007-06-04,852860540.0
2007,6,5,2007-06-05,887174460.0
2007,6,6,2007-06-06,922804160.0
2007,6,7,2007-06-07,959832100.0
2007,6,8,2007-06-08,998346050.0
2007,6,9,2007-06-09,1038439600.0
2007,6,10,2007-06-10,1080212500.0
2007,6,11,2007-06-11,1123770400.0
2007,6,12,2007-06-12,1169226100.0
2007,6,13,2007-06-13,1216698800.0
2007,6,14,2007-06-14,1266314900.0
2007,6,15,2007-06-15,1318207400.0
2007,6,16,2007-06-16,1372516000.0
2007,6,17,2007-06-17,1429387000.0
2007,6,18,2007-06-18,1488973300.0
2007,6,19,2007-06-19,1551431600.0
2007,6,20,2007-06-20,1616923800.0
2007,6,21,2007-06-21,1685613800.0
2007,6,22,2007-06-22,1757665300.0
2007,6,23,2007-06-23,1833239900.0
2007,6,24,2007-06-24,1912492300.0
2007,6,25,2007-06-25,1995566500.0
2007,6,26,2007-06-26,2082591100.0
2007,6,27,2007-06-27,2173669400.0
2007,6,28,2007-06-28,2268876300.0
2007,6,29,2007-06-29,2368245200.0
2007,6,30,2007-06-30,2471757800.0
2007,7,1,2007-07-01,792156860.0
2007,7,2,2007-07-02,824051840.0
2007,7,3,2007-07-03,857161300.0
2007,7,4,2007-07-04,891561150.0
2007,7,5,2007-07-05,927332350.0
2007,7,6,2007-07-06,964561300.0
2007,7,7,2007-07-07,1003339800.0
2007,7,8,2007-07-08,1043765570.0
2007,7,9,2007-07-09,1085942800.0
2007,7,10,2007-07-10,1129981300.0
2007,7,11,2007-07-11,1175998100.0
2007,7,12,2007-07-12,1224116100.0
2007,7,13,2007-07-13,1274464900.0
2007,7,14,2007-07-14,1327180500.0
2007,7,15,2007-07-15,1382404200.0
2007,7,16,2007-07-16,1440282800.0
2007,7,17,2007-07-17,1500966900.0
2007,7,18,2007-07-18,1564610300.0
2007,7,19,2007-07-19,1631367000.0
2007,7,20,2007-07-20,1701390000.0
2007,7,21,2007-07-21,1774827000.0
2007,7,22,2007-07-22,1851817100.0
2007,7,23,2007-07-23,1932485400.0
2007,7,24,2007-07-24,2016937700.0
2007,7,25,2007-07-25,2105253200.0
2007,7,26,2007-07-26,2197474800.0
2007,7,27,2007-07-27,2293603000.0
2007,7,28,2007-07-28,2393581600.0
2007,7,29,2007-07-29,2497290800.0
2007,7,30,2007-07-30,2604534000.0
2007,7,31,2007-07-31,2715028200.0
2007,8,1,2007-08-01,873289860.0
2007,8,2,2007-08-02,908327900.0
2007,8,3,2007-08-03,944781300.0
2007,8,4,2007-08-04,982739200.0
2007,8,5,2007-08-05,1022296800.0
2007,8,6,2007-08-06,1063554700.0
2007,8,7,2007-08-07,1106620200.0
2007,8,8,2007-08-08,1151606800.0
2007,8,9,2007-08-09,1198634400.0
2007,8,10,2007-08-10,1247829600.0
2007,8,11,2007-08-11,1299324500.0
2007,8,12,2007-08-12,1353258600.0
2007,8,13,2007-08-13,1409775000.0
2007,8,14,2007-08-14,1469022500.0
2007,8,15,2007-08-15,1531153700.0
2007,8,16,2007-08-16,1596321000.0
2007,8,17,2007-08-17,1664677800.0
2007,8,18,2007-08-18,1736373600.0
2007,8,19,2007-08-19,1811551400.0
2007,8,20,2007-08-20,1890341200.0
2007,8,21,2007-08-21,1972857100.0
2007,8,22,2007-08-22,2059188900.0
2007,8,23,2007-08-23,2149395500.0
2007,8,24,2007-08-24,2243495000.0
2007,8,25,2007-08-25,2341455400.0
2007,8,26,2007-08-26,2443185000.0
2007,8,27,2007-08-27,2548519400.0
2007,8,28,2007-08-28,2657212400.0
2007,8,29,2007-08-29,2768927700.0
2007,8,30,2007-08-30,2883230500.0
2007,8,31,2007-08-31,2999584300.0
2007,9,1,2007-09-01,1014987100.0
2007,9,2,2007-09-02,1055798000.0
2007,9,3,2007-09-03,1098345100.0
2007,9,4,2007-09-04,1142737900.0
2007,9,5,2007-09-05,1189092200.0
2007,9,6,2007-09-06,1237531400.0
2007,9,7,2007-09-07,1288185000.0
2007,9,8,2007-09-08,1341189100.0
2007,9,9,2007-09-09,1396687100.0
2007,9,10,2007-09-10,1454827900.0
2007,9,11,2007-09-11,1515765100.0
2007,9,12,2007-09-12,1579657900.0
2007,9,13,2007-09-13,1646667100.0
2007,9,14,2007-09-14,1716955300.0
2007,9,15,2007-09-15,1790681300.0
2007,9,16,2007-09-16,1868001000.0
2007,9,17,2007-09-17,1949059000.0
2007,9,18,2007-09-18,2033985500.0
2007,9,19,2007-09-19,2122889900.0
2007,9,20,2007-09-20,2215852000.0
2007,9,21,2007-09-21,2312915200.0
2007,9,22,2007-09-22,2414075400.0
2007,9,23,2007-09-23,2519270400.0
2007,9,24,2007-09-24,2628368400.0
2007,9,25,2007-09-25,2741156600.0
2007,9,26,2007-09-26,2857332700.0
2007,9,27,2007-09-27,2976492300.0
2007,9,28,2007-09-28,3098128000.0
2007,9,29,2007-09-29,3221622800.0
2007,9,30,2007-09-30,3346258000.0
2007,10,1,2007-10-01,1048045800.0
2007,10,2,2007-10-02,1090451800.0
2007,10,3,2007-10-03,1134742800.0
2007,10,4,2007-10-04,1181036800.0
2007,10,5,2007-10-05,1229457500.0
2007,10,6,2007-10-06,1280135400.0
2007,10,7,2007-10-07,1333207600.0
2007,10,8,2007-10-08,1388815400.0
2007,10,9,2007-10-09,1447105900.0
2007,10,10,2007-10-10,1508229800.0
2007,10,11,2007-10-11,1572339000.0
2007,10,12,2007-10-12,1639585800.0
2007,10,13,2007-10-13,1710119600.0
2007,10,14,2007-10-14,1784083800.0
2007,10,15,2007-10-15,1861611400.0
2007,10,16,2007-10-16,1942819300.0
2007,10,17,2007-10-17,2027802600.0
2007,10,18,2007-10-18,2116626300.0
2007,10,19,2007-10-19,2209317600.0
2007,10,20,2007-10-20,2305855700.0
2007,10,21,2007-10-21,2406163000.0
2007,10,22,2007-10-22,2510091800.0
2007,10,23,2007-10-23,2617415400.0
2007,10,24,2007-10-24,2727818500.0
2007,10,25,2007-10-25,2840888800.0
2007,10,26,2007-10-26,2956114700.0
2007,10,27,2007-10-27,3072885500.0
2007,10,28,2007-10-28,3190493000.0
2007,10,29,2007-10-29,3308149500.0
2007,10,30,2007-10-30,3425004800.0
2007,10,31,2007-10-31,3540171800.0
2007,11,1,2007-11-01,1207725700.0
2007,11,2,2007-11-02,1257033600.0
2007,11,3,2007-11-03,1308612400.0
